city_name,description,cause_of_incident,from_road,to_road,affected_roads,incident_category_desc,magnitude_of_delay_desc,length_in_meters,delay_in_seconds,incident_date,latitude,longitude,road_num,Distance
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,351,2019-11-05 18:27:30.648000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,slow traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida João XXI (N103) / Rua Martins Sarmento,,Jam,Minor,684,153,2019-11-05 18:27:30.648000,41.5480614,-8.4191886,2,0.372528464584746
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,451,261,2019-11-05 18:27:30.648000,41.553506299999995,-8.417093800000002,2,0.3401370282717395
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,465,220,2019-11-05 18:47:30.669000,41.5517763,-8.4220385,2,0.17587125357609829
Braga,stationary traffic,,Praça Mouzinho de Albuquerque,Rua Conselheiro Januário (N101),,Jam,Major,154,465,2019-11-05 18:47:30.669000,41.5546395,-8.420718800000001,2,0.3699619703770348
Braga,stationary traffic,,Rua da Regueira,Praça Mouzinho de Albuquerque / Rua das Oliveiras,,Jam,Major,137,142,2019-11-05 18:47:30.669000,41.5544196,-8.4191283,2,0.3483110378870856
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,555,366,2019-11-05 18:47:30.669000,41.5525715,-8.417135400000001,2,0.2740961518593458
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,315,201,2019-11-05 18:47:30.669000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,stationary traffic,,Rua do Raio,N101,,Jam,Major,119,213,2019-11-05 19:07:31.441000,41.5489828,-8.4215731,2,0.2945360130755978
Braga,stationary traffic,,Rua da Regueira,Praça Mouzinho de Albuquerque / Rua das Oliveiras,,Jam,Major,137,132,2019-11-05 19:07:31.441000,41.5544196,-8.4191283,2,0.3483110378870856
Braga,slow traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida João XXI (N103) / Rua Martins Sarmento,,Jam,Minor,459,136,2019-11-05 19:07:31.441000,41.5496439,-8.417535,2,0.2799175675558425
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,451,576,2019-11-05 19:07:31.441000,41.553506299999995,-8.417093800000002,2,0.3401370282717395
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,285,329,2019-11-05 19:07:31.441000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,465,166,2019-11-05 19:27:33.460000,41.5517763,-8.4220385,2,0.17587125357609829
Braga,stationary traffic,,Rua da Regueira,Praça Mouzinho de Albuquerque / Rua das Oliveiras,,Jam,Major,199,289,2019-11-05 19:27:33.460000,41.5542855,-8.418408099999999,2,0.35168065216301536
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,609,720,2019-11-05 19:27:33.460000,41.5520847,-8.4171407,2,0.2514298164452864
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,301,188,2019-11-05 19:27:33.460000,41.5545094,-8.417040199999999,2,0.4285440701491933
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,410,119,2019-11-05 19:47:31.324000,41.551770899999994,-8.4226969,2,0.2290306011877619
Braga,stationary traffic,,Rua da Regueira,Praça Mouzinho de Albuquerque / Rua das Oliveiras,,Jam,Major,199,287,2019-11-05 19:47:31.324000,41.5542855,-8.418408099999999,2,0.35168065216301536
Braga,stationary traffic,,N14,Avenida da Liberdade (N101) / N309,,Jam,Major,216,180,2019-11-06 08:27:30.734000,41.5472473,-8.4179253,2,0.4884298342223083
Braga,slow traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida João XXI (N103) / Rua Martins Sarmento,,Jam,Minor,459,137,2019-11-06 08:27:30.734000,41.5496439,-8.417535,2,0.2799175675558425
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,285,233,2019-11-06 08:27:30.734000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,queuing traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Moderate,388,204,2019-11-06 09:07:31.836000,41.551095000000004,-8.4178569,2,0.18076445279804226
Braga,stationary traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Major,388,308,2019-11-06 09:27:30.708000,41.551095000000004,-8.4178569,2,0.18076445279804226
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,339,200,2019-11-06 09:27:30.708000,41.554512100000004,-8.417040199999999,2,0.4287897522233776
Braga,stationary traffic,,Largo da Senhora-A-Branca,Avenida da Liberdade (N101),,Jam,Major,469,398,2019-11-06 09:47:31.187000,41.5516113,-8.417262800000001,2,0.2296177203262889
Braga,queuing traffic,,Largo da Senhora-A-Branca,Avenida da Liberdade (N101),,Jam,Moderate,469,180,2019-11-06 10:07:30.560000,41.5516113,-8.417262800000001,2,0.2296177203262889
Braga,queuing traffic,,Avenida Central (N101),Rua Do Conselheiro Bento Miguel (N101),N101,Jam,Moderate,530,309,2019-11-06 11:47:30.730000,41.5517615,-8.422886,2,0.244269235850532
Braga,slow traffic,,Avenida Central (N101),Rua Do Conselheiro Bento Miguel (N101),N101,Jam,Minor,409,113,2019-11-06 12:07:30.698000,41.5523261,-8.4235727,2,0.3161829799825517
Braga,stationary traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida João XXI (N103) / Rua Martins Sarmento,,Jam,Major,459,276,2019-11-06 13:27:30.688000,41.5496439,-8.417535,2,0.2799175675558425
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,191,177,2019-11-06 14:07:30.650000,41.5517763,-8.4220398,2,0.1759755443464718
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,301,215,2019-11-06 14:07:30.650000,41.5545094,-8.417040199999999,2,0.4285440701491933
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,271,176,2019-11-06 15:27:30.616000,41.554512100000004,-8.417040199999999,2,0.4287897522233776
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,506,181,2019-11-06 16:27:30.597000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,465,151,2019-11-06 16:47:30.481000,41.5517763,-8.4220385,2,0.17587125357609829
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,325,164,2019-11-06 16:47:30.481000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,queuing traffic,,Largo da Senhora-a-Branca / Rua de São Victor,Avenida João XXI (N103),,Jam,Moderate,304,219,2019-11-06 16:47:30.481000,41.552137,-8.415609199999999,2,0.37563359593221357
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,327,165,2019-11-06 17:07:30.561000,41.5518473,-8.4235593,2,0.3010966845770634
Braga,queuing traffic,,Rua de Santa Margarida / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Moderate,491,211,2019-11-06 17:07:30.561000,41.5518031,-8.417162199999998,2,0.24140183159411036
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,339,275,2019-11-06 17:07:30.561000,41.554512100000004,-8.417040199999999,2,0.4287897522233776
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,465,290,2019-11-06 17:27:30.765000,41.5517763,-8.4220385,2,0.17587125357609829
Braga,stationary traffic,,Praça Mouzinho de Albuquerque,Avenida Central / Largo de São Francisco (N101),,Jam,Major,125,179,2019-11-06 17:27:30.765000,41.5531777,-8.4206665,2,0.20999721504415678
Braga,stationary traffic,,Rua de Santa Margarida / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,491,365,2019-11-06 17:27:30.765000,41.5518031,-8.417162199999998,2,0.24140183159411036
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,325,378,2019-11-06 17:27:30.765000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,410,179,2019-11-06 17:47:30.470000,41.551770899999994,-8.4226969,2,0.2290306011877619
Braga,queuing traffic,,Avenida Central (N101),N103 (N101),N101,Jam,Moderate,850,261,2019-11-06 17:47:30.470000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Praça Mouzinho de Albuquerque,Avenida Central / Largo de São Francisco (N101),,Jam,Major,125,129,2019-11-06 17:47:30.470000,41.5531777,-8.4206665,2,0.20999721504415678
Braga,stationary traffic,,Rua De Santa Margarida (Avenida Central),N101 (Avenida Central),,Jam,Major,296,180,2019-11-06 17:47:30.470000,41.5516958,-8.4176289,2,0.2009751317629111
Braga,stationary traffic,,Rua de Santa Margarida / Largo da Senhora-a-Branca,Avenida da Liberdade (N101),,Jam,Major,491,272,2019-11-06 17:47:30.470000,41.5518031,-8.417162199999998,2,0.24140183159411036
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,451,723,2019-11-06 17:47:30.470000,41.553506299999995,-8.417093800000002,2,0.3401370282717395
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,410,338,2019-11-06 18:07:30.645000,41.551770899999994,-8.4226969,2,0.2290306011877619
Braga,queuing traffic,,Avenida Central (N101),N103 (N101),N101,Jam,Moderate,791,300,2019-11-06 18:07:30.645000,41.551728000000004,-8.422062599999999,2,0.17646989361442
Braga,stationary traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Major,462,418,2019-11-06 18:07:30.645000,41.551557700000004,-8.4172319,2,0.23151644265677832
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,451,1052,2019-11-06 18:07:30.645000,41.553506299999995,-8.417093800000002,2,0.3401370282717395
Braga,queuing traffic,,Avenida Central (N101),N103 (N101),N101,Jam,Moderate,719,234,2019-11-06 18:27:30.771000,41.5516891,-8.422922199999999,2,0.24588976470334123
Braga,stationary traffic,,Avenida Central (N101),Braga-Circular (N101),N101,Jam,Major,1497,1258,2019-11-06 18:27:30.771000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Praça Mouzinho de Albuquerque,Avenida Central / Largo de São Francisco (N101),,Jam,Major,125,150,2019-11-06 18:27:30.771000,41.5531777,-8.4206665,2,0.20999721504415678
Braga,slow traffic,,N14,Avenida da Liberdade (N101) / N309,,Jam,Minor,216,67,2019-11-06 18:27:30.771000,41.5472473,-8.4179253,2,0.4884298342223083
Braga,stationary traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Major,462,609,2019-11-06 18:27:30.771000,41.551557700000004,-8.4172319,2,0.23151644265677832
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,451,1071,2019-11-06 18:27:30.771000,41.553506299999995,-8.417093800000002,2,0.3401370282717395
Braga,stationary traffic,,Avenida Central (N101),Braga-Circular (N101),N101,Jam,Major,1525,920,2019-11-06 18:47:30.691000,41.5517763,-8.421947300000001,2,0.16856708364257222
Braga,stationary traffic,,Praça Mouzinho de Albuquerque,Avenida Central / Largo de São Francisco (N101),,Jam,Major,125,259,2019-11-06 18:47:30.691000,41.5531777,-8.4206665,2,0.20999721504415678
Braga,stationary traffic,,Rua De Santa Margarida (Avenida Central),N101 (Avenida Central),,Jam,Major,350,318,2019-11-06 18:47:30.691000,41.5517467,-8.417383500000001,2,0.2221023004392166
Braga,stationary traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Major,462,296,2019-11-06 18:47:30.691000,41.551557700000004,-8.4172319,2,0.23151644265677832
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,596,427,2019-11-06 18:47:30.691000,41.5520847,-8.4171407,2,0.2514298164452864
Braga,queuing traffic,,N103 (Avenida 31 De Janeiro),Avenida Central (Avenida 31 De Janeiro),,Jam,Moderate,330,148,2019-11-06 18:47:30.691000,41.5491209,-8.415552900000002,2,0.445846959304094
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,473,389,2019-11-06 19:07:30.647000,41.5517763,-8.4219459,2,0.16845515454106108
Braga,stationary traffic,,Praça Mouzinho de Albuquerque,Avenida Central / Largo de São Francisco (N101),,Jam,Major,152,329,2019-11-06 19:07:30.647000,41.5531777,-8.4206665,2,0.20999721504415678
Braga,stationary traffic,,Rua De Santa Margarida (Avenida Central),N101 (Avenida Central),,Jam,Major,328,260,2019-11-06 19:07:30.647000,41.5516958,-8.4176289,2,0.2009751317629111
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,325,120,2019-11-06 19:07:30.647000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,stationary traffic,,Avenida Central (N101),Braga-Circular (N101),N101,Jam,Major,1532,1366,2019-11-06 19:27:30.624000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Praça Mouzinho de Albuquerque,Rua Conselheiro Januário (N101),,Jam,Major,154,146,2019-11-06 19:27:30.624000,41.5546395,-8.420718800000001,2,0.3699619703770348
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,339,455,2019-11-06 19:27:30.624000,41.554512100000004,-8.417040199999999,2,0.4287897522233776
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,341,240,2019-11-06 19:47:34.575000,41.5517213,-8.4235271,2,0.2962182919557732
Braga,queuing traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida João XXI (N103) / Rua Martins Sarmento,,Jam,Moderate,684,209,2019-11-07 08:27:31.283000,41.5480614,-8.4191886,2,0.372528464584746
Braga,queuing traffic,,Avenida Central (N101),N103 (N101),N101,Jam,Moderate,535,228,2019-11-07 08:27:31.283000,41.550226,-8.4224032,2,0.23610880618973581
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,339,136,2019-11-07 08:27:31.283000,41.554512100000004,-8.417040199999999,2,0.4287897522233776
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,159,142,2019-11-07 08:47:30.719000,41.553513,-8.4170925,2,0.3407379687332093
Braga,stationary traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Major,462,451,2019-11-07 09:27:30.416000,41.551557700000004,-8.4172319,2,0.23151644265677832
Braga,stationary traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Major,462,295,2019-11-07 09:47:30.863000,41.551557700000004,-8.4172319,2,0.23151644265677832
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,394,135,2019-11-07 10:27:30.796000,41.5517615,-8.4228874,2,0.2443837340756586
Braga,stationary traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Rua de Damão,,Jam,Major,277,158,2019-11-07 11:27:30.522000,41.547452500000006,-8.4208234,2,0.4394115803765618
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,192,172,2019-11-07 11:27:30.522000,41.5535251,-8.4170925,2,0.3416863653752608
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,465,131,2019-11-07 11:47:30.917000,41.5517763,-8.4220385,2,0.17587125357609829
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,398,304,2019-11-07 12:27:30.543000,41.55176420000001,-8.422839100000001,2,0.2404911347020665
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,394,295,2019-11-07 12:47:34.741000,41.5517615,-8.4228874,2,0.2443837340756586
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,410,181,2019-11-07 15:27:30.560000,41.551770899999994,-8.4226969,2,0.2290306011877619
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,353,2019-11-07 15:47:30.581000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,466,222,2019-11-07 16:07:30.616000,41.5517763,-8.4220317,2,0.17532580938625697
Braga,queuing traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Moderate,315,181,2019-11-07 16:07:30.616000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,410,372,2019-11-07 16:27:30.778000,41.551770899999994,-8.4226969,2,0.2290306011877619
Braga,queuing traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Moderate,388,141,2019-11-07 16:27:30.778000,41.551095000000004,-8.4178569,2,0.18076445279804226
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,506,435,2019-11-07 16:47:30.623000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Major,609,345,2019-11-07 17:07:30.464000,41.5520847,-8.4171407,2,0.2514298164452864
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,466,250,2019-11-07 17:27:30.681000,41.5517763,-8.4220317,2,0.17532580938625697
Braga,queuing traffic,,Avenida Central (Rua De Santa Margarida),N101 (Rua De Santa Margarida),,Jam,Moderate,596,180,2019-11-07 17:47:30.509000,41.5520847,-8.4171407,2,0.2514298164452864
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,410,220,2019-11-07 17:47:30.509000,41.551770899999994,-8.4226969,2,0.2290306011877619
Braga,queuing traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Moderate,388,179,2019-11-07 17:47:30.509000,41.551095000000004,-8.4178569,2,0.18076445279804226
Braga,stationary traffic,,Rua De Camoes (Rua De Santa Margarida),Avenida Central (Rua De Santa Margarida),,Jam,Major,315,249,2019-11-07 17:47:30.509000,41.5546369,-8.417036099999999,2,0.4404105781688311
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,506,423,2019-11-07 18:07:30.750000,41.5517803,-8.4215449,2,0.13686284470847263
Braga,stationary traffic,,Avenida 31 de Janeiro,Avenida da Liberdade,,Jam,Major,477,313,2019-11-07 18:07:30.750000,41.551557700000004,-8.4172319,2,0.23151644265677832
